,Outbound Flight Date,Return Flight Date,"Price, €",Outbound Flight Airlines,Outbound Flight Departure Time,Outbound Flight Arrival Time,Outbound Flight Arrival + Days,Outbound Flight Duration,Outbound Flight Stops,Outbound Flight Connecting Airports,Outbound Flight Departure Airport,Outbound Flight Arrival Airport,Return Flight Airlines,Return Flight Departure Time,Return Flight Arrival Time,Return Flight Arrival + Days,Return Flight Duration,Return Flight Stops,Return Flight Connecting Airports,Return Flight Departure Airport,Return Flight Arrival Airport,"Outbound Flight Duration, min","Return Flight Duration, min"
1552,2024-05-17,2024-05-24,1709,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,24h 50,2,"DOH, HEL",HND,VNO,1005,1490
1553,2024-05-17,2024-05-24,1649,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,18h 45,1,IST,HND,VNO,1470,1125
1554,2024-05-17,2024-05-24,1709,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Qatar Airways,20:35,19:20,1,25h 10,2,"DOH, HEL",NRT,VNO,1005,1510
1555,2024-05-17,2024-05-24,1377,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,21h 30,1,FRA,HND,VNO,1835,1290
1556,2024-05-17,2024-05-24,1378,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,31h 10,2,"MUC, FRA",HND,VNO,1265,1870
1557,2024-05-17,2024-05-24,2137,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,16h 35,1,HEL,NRT,VNO,1035,995
1558,2024-05-17,2024-05-24,1534,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Turkish Airlines,19:15,18:30,1,30h 05,1,IST,NRT,VNO,1035,1805
1559,2024-05-17,2024-05-24,1783,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Qatar Airways + LOT,19:15,18:30,1,23h 30,2,"DOH, WAW",HND,VNO,1035,1410
1560,2024-05-17,2024-05-24,2192,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Finnair,20:35,19:20,1,16h 35,1,HEL,NRT,VNO,1005,995
1561,2024-05-17,2024-05-24,2207,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Finnair,11:35,08:55,1,17h 50,1,HEL,HND,VNO,920,1070
1562,2024-05-17,2024-05-24,1716,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines + Lufthansa,20:35,19:20,1,25h 55,2,"SIN, FRA",HND,VNO,1005,1555
1563,2024-05-17,2024-05-24,2213,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Japan Airlines + Finnair,11:35,08:55,1,17h 50,1,HEL,HND,VNO,920,1070
1564,2024-05-17,2024-05-24,1748,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,24h 50,2,"DOH, HEL",HND,VNO,1035,1490
1565,2024-05-17,2024-05-24,1748,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Qatar Airways,19:15,18:30,1,25h 10,2,"DOH, HEL",NRT,VNO,1035,1510
1566,2024-05-17,2024-05-24,2211,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,16h 35,1,HEL,NRT,VNO,1035,995
1567,2024-05-17,2024-05-24,1738,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines + Lufthansa,19:15,18:30,1,25h 55,2,"SIN, FRA",HND,VNO,1035,1555
1568,2024-05-17,2024-05-24,1895,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + LOT,13:30,13:05,0,22h 15,2,"DXB, WAW",HND,VNO,1055,1335
1569,2024-05-17,2024-05-24,1527,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1545,1430
1570,2024-05-17,2024-05-24,1844,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,23h 30,2,"DOH, WAW",HND,VNO,1055,1410
1571,2024-05-17,2024-05-24,1345,ANA (All Nippon Airways),13:40,09:50,2,38h 10,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,09:50,0,18h 10,1,FRA,HND,VNO,2290,1090
1572,2024-05-17,2024-05-24,1572,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,30h 05,1,IST,NRT,VNO,1100,1805
1573,2024-05-17,2024-05-24,2213,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Japan Airlines + Finnair,20:35,19:20,1,17h 50,1,HEL,HND,VNO,1005,1070
1574,2024-05-17,2024-05-24,2214,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Finnair,20:35,19:20,1,17h 50,1,HEL,HND,VNO,1005,1070
1575,2024-05-17,2024-05-24,1504,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways,11:10,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1545,1510
1576,2024-05-17,2024-05-24,1574,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,ANA (All Nippon Airways) + Lufthansa,18:20,06:55,0,18h 10,1,FRA,HND,VNO,1835,1090
1577,2024-05-17,2024-05-24,1809,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,1,21h 30,1,FRA,HND,VNO,1265,1290
1578,2024-05-17,2024-05-24,1788,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,24h 50,2,"DOH, HEL",HND,VNO,1100,1490
1579,2024-05-17,2024-05-24,1726,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Emirates + Scandinavian Airlines,11:35,08:55,0,29h 30,2,"DXB, CPH",HND,VNO,920,1770
1580,2024-05-17,2024-05-24,1588,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,ANA (All Nippon Airways) + Lufthansa,19:30,08:10,0,18h 10,1,FRA,HND,VNO,1840,1090
1581,2024-05-17,2024-05-24,1628,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,30h 05,1,IST,NRT,VNO,1055,1805
1582,2024-05-17,2024-05-24,2280,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Finnair,11:35,08:55,0,18h 45,1,HEL,HND,VNO,920,1125
1583,2024-05-17,2024-05-24,1788,Finnair + Japan Airlines,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,25h 10,2,"DOH, HEL",NRT,VNO,1100,1510
1584,2024-05-17,2024-05-24,2227,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Japan Airlines + Finnair,19:15,18:30,1,17h 50,1,HEL,HND,VNO,1035,1070
1585,2024-05-17,2024-05-24,2227,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,1,17h 50,1,HEL,HND,VNO,1035,1070
1586,2024-05-17,2024-05-24,1843,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways,13:30,13:05,1,24h 50,2,"DOH, HEL",HND,VNO,1055,1490
1587,2024-05-17,2024-05-24,1799,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines + Lufthansa,13:30,13:05,1,25h 55,2,"SIN, FRA",HND,VNO,1055,1555
1588,2024-05-17,2024-05-24,1908,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways + LOT,13:30,13:05,1,23h 30,2,"DOH, WAW",HND,VNO,1055,1410
1589,2024-05-17,2024-05-24,1628,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Turkish Airlines,13:30,13:50,1,30h 05,1,IST,NRT,VNO,1100,1805
1590,2024-05-17,2024-05-24,1843,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Qatar Airways,13:30,13:05,1,25h 10,2,"DOH, HEL",NRT,VNO,1055,1510
1591,2024-05-17,2024-05-24,1907,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,ANA (All Nippon Airways),13:40,16:45,0,20h 15,1,FRA,HND,VNO,1265,1215
1592,2024-05-17,2024-05-24,1936,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Etihad Airways,11:35,08:55,1,25h 30,2,"AUH, FRA",NRT,VNO,920,1530
1593,2024-05-17,2024-05-24,1517,Lufthansa + ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Lufthansa,13:40,16:45,1,31h 15,1,FRA,HND,VNO,1265,1875
1594,2024-05-17,2024-05-24,937,Scandinavian Airlines,21:50,07:55,2,28h 05,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,21:50,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,1685,3400
1595,2024-05-17,2024-05-24,1667,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Turkish Airlines,13:30,13:05,1,30h 05,1,IST,NRT,VNO,1055,1805
1596,2024-05-17,2024-05-24,1843,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,24h 50,2,"DOH, HEL",HND,VNO,1100,1490
1597,2024-05-17,2024-05-24,1726,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Emirates + Scandinavian Airlines,20:35,19:20,0,29h 30,2,"DXB, CPH",HND,VNO,1005,1770
1598,2024-05-17,2024-05-24,2171,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Japan Airlines + Finnair,09:00,11:20,1,16h 35,1,HEL,NRT,VNO,1220,995
1599,2024-05-17,2024-05-24,1843,Finnair,13:30,13:50,1,18h 20,1,HEL,VNO,HND,Qatar Airways,13:30,13:50,1,25h 10,2,"DOH, HEL",NRT,VNO,1100,1510
1600,2024-05-17,2024-05-24,1577,Air France,15:30,05:55,2,32h 25,1,CDG,VNO,HND,Air France,15:30,05:55,0,18h 50,1,CDG,HND,VNO,1945,1130
1601,2024-05-17,2024-05-24,1890,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,LOT,06:30,13:00,1,18h 20,1,WAW,NRT,VNO,1470,1100
1602,2024-05-17,2024-05-24,2280,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Finnair,20:35,19:20,0,18h 45,1,HEL,HND,VNO,1005,1125
1603,2024-05-17,2024-05-24,2343,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Scandinavian Airlines,20:35,19:20,0,17h 50,1,CPH,HND,VNO,1005,1070
1604,2024-05-17,2024-05-24,1864,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Singapore Airlines + Lufthansa,13:30,13:05,1,25h 55,2,"SIN, FRA",HND,VNO,1055,1555
1605,2024-05-17,2024-05-24,2123,KLM,08:05,09:35,1,19h 30,1,AMS,VNO,NRT,Air France,08:05,09:35,0,18h 50,1,CDG,HND,VNO,1170,1130
1606,2024-05-17,2024-05-24,1748,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Emirates + Scandinavian Airlines,19:15,18:30,0,29h 30,2,"DXB, CPH",HND,VNO,1035,1770
1607,2024-05-17,2024-05-24,1936,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Etihad Airways,20:35,19:20,1,25h 30,2,"AUH, FRA",NRT,VNO,1005,1530
1608,2024-05-17,2024-05-24,1877,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Turkish Airlines,06:00,13:00,1,18h 45,1,IST,HND,VNO,1500,1125
1609,2024-05-17,2024-05-24,2187,Lufthansa,06:00,06:55,1,18h 55,2,"FRA, MUC",VNO,HND,Turkish Airlines,06:00,06:55,1,18h 45,1,IST,HND,VNO,1135,1125
1610,2024-05-17,2024-05-24,909,Scandinavian Airlines,15:50,07:55,2,34h 05,1,CPH,VNO,HND,Scandinavian Airlines,15:50,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,2045,3400
1611,2024-05-17,2024-05-24,1643,airBaltic + Qatar Airways,15:30,23:55,1,26h 25,2,"CDG, DOH",VNO,HND,Qatar Airways + LOT,15:30,23:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1585,1430
1612,2024-05-17,2024-05-24,1614,Air France,15:30,05:55,2,32h 25,1,CDG,VNO,HND,Air France + airBaltic,15:30,05:55,0,18h 50,1,CDG,HND,VNO,1945,1130
1613,2024-05-17,2024-05-24,2360,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Scandinavian Airlines,19:15,18:30,0,17h 50,1,CPH,HND,VNO,1035,1070
1614,2024-05-17,2024-05-24,1616,airBaltic + Air France,15:30,05:55,2,32h 25,1,CDG,VNO,HND,Air France,15:30,05:55,0,18h 50,1,CDG,HND,VNO,1945,1130
1615,2024-05-17,2024-05-24,1595,Qatar Airways,10:10,18:55,1,26h 45,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1605,1510
1616,2024-05-17,2024-05-24,2248,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Finnair,09:00,11:20,1,16h 35,1,HEL,NRT,VNO,1220,995
1617,2024-05-17,2024-05-24,1670,LOT + Qatar Airways,11:00,18:55,1,25h 55,2,"WAW, DOH",VNO,NRT,Qatar Airways + LOT,11:00,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1555,1430
1618,2024-05-17,2024-05-24,2309,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Finnair,19:15,18:30,0,18h 45,1,HEL,HND,VNO,1035,1125
1619,2024-05-17,2024-05-24,1958,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Etihad Airways,19:15,18:30,1,25h 30,2,"AUH, FRA",NRT,VNO,1035,1530
1620,2024-05-17,2024-05-24,1617,KLM,08:05,09:35,1,19h 30,1,AMS,VNO,NRT,KLM,08:05,09:35,1,32h 20,1,AMS,NRT,VNO,1170,1940
1621,2024-05-17,2024-05-24,1646,LOT + Qatar Airways,11:00,18:55,1,25h 55,2,"WAW, DOH",VNO,NRT,Qatar Airways,11:00,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1555,1510
1622,2024-05-17,2024-05-24,1364,Lufthansa,18:20,06:55,2,30h 35,1,MUC,VNO,HND,Lufthansa,18:20,06:55,1,31h 10,2,"MUC, FRA",HND,VNO,1835,1870
1623,2024-05-17,2024-05-24,1644,airBaltic + Air France,15:30,05:55,2,32h 25,1,CDG,VNO,HND,Air France + airBaltic,15:30,05:55,0,18h 50,1,CDG,HND,VNO,1945,1130
1624,2024-05-17,2024-05-24,1809,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + Scandinavian Airlines,13:30,13:05,0,29h 30,2,"DXB, CPH",HND,VNO,1055,1770
1625,2024-05-17,2024-05-24,1378,Lufthansa,19:30,08:10,2,30h 40,1,FRA,VNO,HND,Lufthansa,19:30,08:10,1,31h 10,2,"MUC, FRA",HND,VNO,1840,1870
1626,2024-05-17,2024-05-24,1848,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,Turkish Airlines,08:05,17:35,1,18h 45,1,IST,HND,VNO,1650,1125
1627,2024-05-17,2024-05-24,2413,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Scandinavian Airlines,13:30,13:05,0,17h 50,1,CPH,HND,VNO,1055,1070
1628,2024-05-17,2024-05-24,1579,Austrian Airlines,15:55,08:50,2,34h 55,1,VIE,VNO,NRT,Austrian Airlines + LOT,15:55,08:50,1,19h 30,2,"VIE, WAW",NRT,VNO,2095,1170
1629,2024-05-17,2024-05-24,2216,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,18h 45,1,IST,HND,VNO,1210,1125
1630,2024-05-17,2024-05-24,2217,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,Turkish Airlines,06:00,08:10,1,18h 45,1,IST,HND,VNO,1210,1125
1631,2024-05-17,2024-05-24,2264,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Japan Airlines + Finnair,09:00,11:20,1,17h 50,1,HEL,HND,VNO,1220,1070
1632,2024-05-17,2024-05-24,2267,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Finnair,09:00,11:20,1,17h 50,1,HEL,HND,VNO,1220,1070
1633,2024-05-17,2024-05-24,2019,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Etihad Airways,13:30,13:05,1,25h 30,2,"AUH, FRA",NRT,VNO,1055,1530
1634,2024-05-17,2024-05-24,1826,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,LOT,20:35,07:55,1,18h 20,1,WAW,NRT,VNO,1760,1100
1635,2024-05-17,2024-05-24,1726,Qatar Airways,10:10,18:55,1,26h 45,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1605,1430
1636,2024-05-17,2024-05-24,2283,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,Finnair,14:45,18:30,1,16h 35,1,HEL,NRT,VNO,1305,995
1637,2024-05-17,2024-05-24,1604,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Turkish Airlines,06:30,13:00,1,30h 05,1,IST,NRT,VNO,1470,1805
1638,2024-05-17,2024-05-24,2568,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Air France,11:35,08:55,0,18h 50,1,CDG,HND,VNO,920,1130
1639,2024-05-17,2024-05-24,2010,Lufthansa + Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Turkish Airlines,06:00,13:00,1,18h 45,1,IST,HND,VNO,1500,1125
1640,2024-05-17,2024-05-24,1873,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Emirates + Scandinavian Airlines,13:30,13:05,0,29h 30,2,"DXB, CPH",HND,VNO,1055,1770
1641,2024-05-17,2024-05-24,2216,Lufthansa,13:40,16:45,1,21h 05,1,FRA,VNO,HND,Turkish Airlines,13:40,16:45,1,18h 45,1,IST,HND,VNO,1265,1125
1642,2024-05-17,2024-05-24,2217,ANA (All Nippon Airways),13:40,16:45,1,21h 05,1,FRA,VNO,HND,Turkish Airlines,13:40,16:45,1,18h 45,1,IST,HND,VNO,1265,1125
1643,2024-05-17,2024-05-24,1592,Turkish Airlines,20:35,15:40,2,37h 05,2,"IST, OSA",VNO,NRT,Turkish Airlines,20:35,15:40,1,18h 45,1,IST,HND,VNO,2225,1125
1644,2024-05-17,2024-05-24,2336,KLM,08:05,09:35,1,19h 30,1,AMS,VNO,NRT,Turkish Airlines,08:05,09:35,1,18h 45,1,IST,HND,VNO,1170,1125
1645,2024-05-17,2024-05-24,1815,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Singapore Airlines,11:35,08:55,1,34h,2,"SIN, CPH",NRT,VNO,920,2040
1646,2024-05-17,2024-05-24,2084,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Etihad Airways,13:30,13:05,1,25h 30,2,"AUH, FRA",NRT,VNO,1055,1530
1647,2024-05-17,2024-05-24,1820,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Qatar Airways,06:30,13:00,1,24h 50,2,"DOH, HEL",HND,VNO,1470,1490
1648,2024-05-17,2024-05-24,1902,Finnair + Qatar Airways,13:30,18:55,1,23h 25,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,13:30,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1405,1430
1649,2024-05-17,2024-05-24,1820,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Qatar Airways,06:30,13:00,1,25h 10,2,"DOH, HEL",NRT,VNO,1470,1510
1650,2024-05-17,2024-05-24,1758,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Emirates + LOT,20:35,07:55,0,22h 15,2,"DXB, WAW",HND,VNO,1760,1335
1651,2024-05-17,2024-05-24,1761,airBaltic + Qatar Airways,15:30,23:55,1,26h 25,2,"CDG, DOH",VNO,HND,Qatar Airways,15:30,23:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1585,1510
1652,2024-05-17,2024-05-24,2303,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,Finnair,14:45,18:30,1,17h 50,1,HEL,HND,VNO,1305,1070
1653,2024-05-17,2024-05-24,1879,Finnair + Qatar Airways,13:30,18:55,1,23h 25,2,"HEL, DOH",VNO,NRT,Qatar Airways,13:30,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1405,1510
1654,2024-05-17,2024-05-24,1981,Singapore Airlines,06:30,15:55,1,27h 25,2,"CPH, SIN",VNO,HND,Turkish Airlines,06:30,15:55,1,18h 45,1,IST,HND,VNO,1645,1125
1655,2024-05-17,2024-05-24,2397,LOT + Asiana Airlines,09:00,11:20,1,20h 20,2,"WAW, ICN",VNO,NRT,Scandinavian Airlines,09:00,11:20,0,17h 50,1,CPH,HND,VNO,1220,1070
1656,2024-05-17,2024-05-24,2572,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Air France,20:35,19:20,0,18h 50,1,CDG,HND,VNO,1005,1130
1657,2024-05-17,2024-05-24,2115,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,LOT,06:00,13:00,1,18h 20,1,WAW,NRT,VNO,1500,1100
1658,2024-05-17,2024-05-24,1815,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Singapore Airlines,20:35,19:20,1,34h,2,"SIN, CPH",NRT,VNO,1005,2040
1659,2024-05-17,2024-05-24,1046,Scandinavian Airlines,17:45,07:55,2,32h 10,2,"ARN, CPH",VNO,HND,Scandinavian Airlines,17:45,07:55,2,56h 40,2,"CPH, ARN",HND,VNO,1930,3400
1660,2024-05-17,2024-05-24,1979,Lufthansa + Qatar Airways,13:40,18:55,1,23h 15,2,"FRA, DOH",VNO,NRT,Qatar Airways + LOT,13:40,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1395,1430
1661,2024-05-17,2024-05-24,1864,Scandinavian Airlines + Etihad Airways,06:30,13:00,1,24h 30,2,"CPH, AUH",VNO,NRT,Etihad Airways,06:30,13:00,1,25h 30,2,"AUH, FRA",NRT,VNO,1470,1530
1662,2024-05-17,2024-05-24,1897,Scandinavian Airlines + Qatar Airways,11:10,18:55,1,25h 45,2,"CPH, DOH",VNO,NRT,Qatar Airways + LOT,11:10,18:55,1,23h 30,2,"DOH, WAW",HND,VNO,1545,1410
1663,2024-05-17,2024-05-24,1776,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Qatar Airways + LOT,20:35,07:55,1,23h 30,2,"DOH, WAW",HND,VNO,1760,1410
1664,2024-05-17,2024-05-24,1862,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Air India + LOT,11:35,08:55,1,35h 05,2,"DEL, WAW",NRT,VNO,920,2105
1665,2024-05-17,2024-05-24,1837,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Singapore Airlines,19:15,18:30,1,34h,2,"SIN, CPH",NRT,VNO,1035,2040
1666,2024-05-17,2024-05-24,2611,LOT,19:15,18:30,1,17h 15,1,WAW,VNO,NRT,Air France,19:15,18:30,0,18h 50,1,CDG,HND,VNO,1035,1130
1667,2024-05-17,2024-05-24,2667,Finnair,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Scandinavian Airlines,13:30,13:05,0,17h 50,1,CPH,HND,VNO,1055,1070
1668,2024-05-17,2024-05-24,1956,Lufthansa + Qatar Airways,13:40,18:55,1,23h 15,2,"FRA, DOH",VNO,NRT,Qatar Airways,13:40,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1395,1510
1669,2024-05-17,2024-05-24,1726,Turkish Airlines,20:35,07:55,2,29h 20,2,"IST, KIX",VNO,HND,Singapore Airlines + Lufthansa,20:35,07:55,1,25h 55,2,"SIN, FRA",HND,VNO,1760,1555
1670,2024-05-17,2024-05-24,2254,Turkish Airlines,11:35,08:55,1,15h 20,1,IST,VNO,NRT,Finnair,11:35,08:55,1,27h,2,"KIX, HEL",HND,VNO,920,1620
1671,2024-05-17,2024-05-24,2086,airBaltic + Emirates,08:05,17:35,1,27h 30,2,"AMS, DXB",VNO,NRT,LOT,08:05,17:35,1,18h 20,1,WAW,NRT,VNO,1650,1100
1672,2024-05-17,2024-05-24,1902,Finnair + Qatar Airways,10:10,18:55,1,26h 45,2,"HEL, DOH",VNO,NRT,Qatar Airways + LOT,10:10,18:55,1,23h 50,2,"DOH, WAW",NRT,VNO,1605,1430
1673,2024-05-17,2024-05-24,2641,Finnair + Japan Airlines,13:30,13:05,1,17h 35,1,HEL,VNO,NRT,Air France,13:30,13:05,0,18h 50,1,CDG,HND,VNO,1055,1130
1674,2024-05-17,2024-05-24,2432,LOT,14:45,18:30,1,21h 45,1,WAW,VNO,NRT,Scandinavian Airlines,14:45,18:30,0,17h 50,1,CPH,HND,VNO,1305,1070
1675,2024-05-17,2024-05-24,1862,Turkish Airlines,20:35,19:20,1,16h 45,1,IST,VNO,HND,Air India + LOT,20:35,19:20,1,35h 05,2,"DEL, WAW",NRT,VNO,1005,2105
1676,2024-05-17,2024-05-24,2512,ANA (All Nippon Airways),06:00,08:10,1,20h 10,1,FRA,VNO,HND,LOT,06:00,08:10,1,18h 20,1,WAW,NRT,VNO,1210,1100
1677,2024-05-17,2024-05-24,2049,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Emirates + LOT,06:00,13:00,0,22h 15,2,"DXB, WAW",HND,VNO,1500,1335
1678,2024-05-17,2024-05-24,1919,Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,Etihad Airways,06:00,13:00,1,25h 30,2,"AUH, FRA",NRT,VNO,1500,1530
1679,2024-05-17,2024-05-24,2534,Lufthansa,06:00,08:10,1,20h 10,1,FRA,VNO,HND,LOT,06:00,08:10,1,18h 20,1,WAW,NRT,VNO,1210,1100
1680,2024-05-17,2024-05-24,1879,Finnair + Qatar Airways,10:10,18:55,1,26h 45,2,"HEL, DOH",VNO,NRT,Qatar Airways,10:10,18:55,1,25h 10,2,"DOH, HEL",NRT,VNO,1605,1510
1681,2024-05-17,2024-05-24,2252,Lufthansa + Etihad Airways,06:00,13:00,1,25h,2,"FRA, AUH",VNO,NRT,LOT,06:00,13:00,1,18h 20,1,WAW,NRT,VNO,1500,1100
